"Name","Price","ProducerName","MPN","RamType","Size","Clock","Sticks","ProductPage"
"G.Skill Trident Z DDR4-3866 16GB",0,"G.Skill","F4-3866C18D-16GTZKW","DDR4-3866","16 GB",3866,2,""
"G.Skill Trident Z DDR4-3866 16GB",0,"G.Skill","F4-3866C18D-16GTZSW","DDR4-3866","16 GB",3866,2,""
"G.Skill Trident Z DDR4-3866 16GB",0,"G.Skill","F4-3866C18D-16GTZ","DDR4-3866","16 GB",3866,2,""
"G.Skill Trident Z DDR4-3866 32GB",0,"G.Skill","F4-3866C18Q-32GTZKW","DDR4-3866","32 GB",3866,4,""
"G.Skill Trident Z DDR4-3866 32GB",0,"G.Skill","F4-3866C18Q-32GTZSW","DDR4-3866","32 GB",3866,4,""
"G.Skill Trident Z DDR4-3866 32GB",0,"G.Skill","F4-3866C18Q-32GTZ","DDR4-3866","32 GB",3866,4,""
"G.Skill Trident Z DDR4-3866 8GB",0,"G.Skill","F4-3866C18D-8GTZ","DDR4-3866","8 GB",3866,2,""
"G.Skill Trident Z DDR4-4000 16GB",0,"G.Skill","F4-4000C19D-16GTZ","DDR4-4000","16 GB",4000,2,""
"G.Skill Trident Z DDR4-4000 16GB",0,"G.Skill","F4-4000C18D-16GTZ","DDR4-4000","16 GB",4000,2,""
"G.Skill Trident Z DDR4-4000 16GB",0,"G.Skill","F4-4000C18D-16GTZSW","DDR4-4000","16 GB",4000,2,""
"G.Skill Trident Z DDR4-4000 16GB",0,"G.Skill","F4-4000C18D-16GTZKW","DDR4-4000","16 GB",4000,2,""
"G.Skill Trident Z DDR4-4000 16GB",0,"G.Skill","F4-4000C19D-16GTZKW","DDR4-4000","16 GB",4000,2,""
"G.Skill Trident Z DDR4-4000 16GB",0,"G.Skill","F4-4000C19D-16GTZSW","DDR4-4000","16 GB",4000,2,""
"G.Skill Trident Z DDR4-4000 32GB",0,"G.Skill","F4-4000C18Q-32GTZ","DDR4-4000","32 GB",4000,4,""
"G.Skill Trident Z DDR4-4000 32GB",0,"G.Skill","F4-4000C18Q-32GTZSW","DDR4-4000","32 GB",4000,4,""
"G.Skill Trident Z DDR4-4000 32GB",0,"G.Skill","F4-4000C18Q-32GTZKW","DDR4-4000","32 GB",4000,4,""
"G.Skill Trident Z DDR4-4000 8GB",0,"G.Skill","F4-4000C19D-8GTZ","DDR4-4000","8 GB",4000,2,""
"G.Skill Trident Z DDR4-4133 16GB",0,"G.Skill","F4-4133C19D-16GTZA","DDR4-4133","16 GB",4133,2,""
"G.Skill Trident Z DDR4-4133 16GB",0,"G.Skill","F4-4133C19D-16GTZKWC","DDR4-4133","16 GB",4133,2,""
"G.Skill Trident Z DDR4-4133 16GB",0,"G.Skill","F4-4133C19D-16GTZC","DDR4-4133","16 GB",4133,2,""
"G.Skill Trident Z DDR4-4133 16GB",0,"G.Skill","F4-4133C19D-16GTZSWC","DDR4-4133","16 GB",4133,2,""
"G.Skill Trident Z DDR4-4133 8GB",0,"G.Skill","F4-4133C19D-8GTZ","DDR4-4133","8 GB",4133,2,""
"G.Skill Trident Z DDR4-4266 16GB",0,"G.Skill","F4-4266C19D-16GTZKW","DDR4-4266","16 GB",4266,2,""
"G.Skill Trident Z DDR4-4266 16GB",0,"G.Skill","F4-4266C19D-16GTZSW","DDR4-4266","16 GB",4266,2,""
"G.Skill Trident Z DDR4-4266 16GB",0,"G.Skill","F4-4266C19D-16GTZA","DDR4-4266","16 GB",4266,2,""
"G.Skill Trident Z DDR4-4266 8GB",0,"G.Skill","F4-4266C19D-8GTZ","DDR4-4266","8 GB",4266,2,""
"G.Skill Trident Z Neo",0,"G.Skill","F4-3600C18D-64GTZN","DDR4-3600","64 GB",3600,2,""
"G.Skill Trident Z Neo",0,"G.Skill","F4-3600C14D-32GTZN","DDR4-3600","32 GB",3600,2,""
"G.Skill Trident Z Neo",0,"G.Skill","F4-3600C14Q-64GTZN","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3600C16Q-64GTZN","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3600C16Q-64GTZNC","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3200C16Q-32GTZN","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3200C14Q-64GTZN","DDR4-3200","64 GB",3200,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3200C14Q-32GTZN","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3000C16D-32GTZN","DDR4-3000","32 GB",3000,2,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-2666C18D-32GTZN","DDR4-2666","32 GB",2666,2,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3000C16D-16GTZN","DDR4-3000","16 GB",3000,2,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3000C16Q-64GTZN","DDR4-3000","64 GB",3000,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-2666C18D-16GTZN","DDR4-2666","16 GB",2666,2,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-2666C18Q-32GTZN","DDR4-2666","32 GB",2666,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3000C16Q-32GTZN","DDR4-3000","32 GB",3000,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3600C18Q-64GTZN","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-3200C16Q-64GTZN","DDR4-3200","64 GB",3200,4,""
"G.Skill Trident Z Neo Series",0,"G.Skill","F4-2666C18Q-64GTZN","DDR4-2666","64 GB",2666,4,""
"G.Skill Trident Z RGB",0,"G.Skill","F4-3600C18Q-128GTZR","DDR4-3600","128 GB",3600,4,""
"G.Skill Trident Z RGB",0,"G.Skill","F4-3200C14D-64GTZR","DDR4-3200","64 GB",3200,2,""
"G.Skill Trident Z RGB",0,"G.Skill","F4-3600C18D-64GTZR","DDR4-3600","64 GB",3600,2,""
"G.Skill Trident Z RGB",0,"G.Skill","F4-3866C18D-32GTZR","DDR4-3866","32 GB",3866,2,""
"G.Skill Trident Z RGB",0,"G.Skill","F4-3600C14D-32GTZR","DDR4-3600","32 GB",3600,2,""
"G.Skill Trident Z RGB",0,"G.Skill","F4-3600C14Q-64GTZR","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z RGB",0,"G.Skill","F4-3200C14Q-128GTZR","DDR4-3200","128 GB",3200,4,""
"G.Skill Trident Z RGB DDR4-2400 16GB",93.47,"G.Skill","F4-2400C15D-16GTZR","DDR4-2400","16 GB",2400,2,"https://www.amazon.ca/dp/B01N15BAO9?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Trident Z RGB DDR4-2400 32GB",199.85,"G.Skill","F4-2400C15Q-32GTZR","DDR4-2400","32 GB",2400,4,"https://www.amazon.ca/dp/B01MRADRTK?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Trident Z RGB DDR4-2400 64GB",0,"G.Skill","F4-2400C15Q-64GTZR","DDR4-2400","64 GB",2400,4,""
"G.Skill Trident Z RGB DDR4-3000 16GB",0,"G.Skill","F4-3000C15D-16GTZR","DDR4-3000","16 GB",3000,2,""
"G.Skill Trident Z RGB DDR4-3000 16GB",0,"G.Skill","F4-3000C14D-16GTZR","DDR4-3000","16 GB",3000,2,""
"G.Skill Trident Z RGB DDR4-3000 32GB",0,"G.Skill","F4-3000C14Q-32GTZR","DDR4-3000","32 GB",3000,4,""
"G.Skill Trident Z RGB DDR4-3000 32GB",0,"G.Skill","F4-3000C15Q-32GTZR","DDR4-3000","32 GB",3000,4,""
"G.Skill Trident Z RGB DDR4-3200 32GB",137.81,"G.Skill","F4-3200C16Q-32GTZR","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B01MSBS0UT?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Trident Z RGB DDR4-3466 32GB",0,"G.Skill","F4-3466C16Q-32GTZR","DDR4-3466","32 GB",3466,4,""
"G.Skill Trident Z RGB DDR4-3600 32GB",0,"G.Skill","F4-3600C17Q-32GTZR","DDR4-3600","32 GB",3600,4,""
"G.Skill Trident Z RGB DDR4-3600 32GB",0,"G.Skill","F4-3600C16Q-32GTZR","DDR4-3600","32 GB",3600,4,""
"G.Skill Trident Z RGB DDR4-3866 16GB",159.03,"G.Skill","F4-3866C18D-16GTZR","DDR4-3866","16 GB",3866,2,"https://www.amazon.ca/dp/B01N5WGNDN?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Trident Z RGB DDR4-4000 16GB",0,"G.Skill","F4-4000C18D-16GTZR","DDR4-4000","16 GB",4000,2,""
"G.Skill Trident Z RGB DDR4-4266 16GB",0,"G.Skill","F4-4266C19D-16GTZR","DDR4-4266","16 GB",4266,2,""
"G.Skill Trident Z RGB Series",0,"G.Skill","F4-3200C14Q-32GTZR","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z RGB Series",0,"G.Skill","F4-3600C17D-32GTZR","DDR4-3600","32 GB",3600,4,""
"G.Skill Trident Z RGB Series",0,"G.Skill","F4-3600C17Q-64GTZR","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z RGB Series",0,"G.Skill","F4-3000C16Q-32GTZR","DDR4-3000","32 GB",3000,4,""
"G.Skill Trident Z RGB Series",0,"G.Skill","F4-2400C15D-32GTZR","DDR4-2400","32 GB",2400,2,""
"G.Skill Trident Z RGB Series",0,"G.Skill","F4-3000C14D-32GTZR","DDR4-3000","32 GB",3000,2,""
"G.Skill Trident Z RGB Series",0,"G.Skill","F4-3866C18Q-32GTZR","DDR4-3866","32 GB",3866,4,""
"G.Skill Trident Z RGB Series",0,"G.Skill","F4-4133C19D-16GTZR","DDR4-4133","16 GB",4133,2,""
"G.Skill Trident Z RGB Series",0,"G.Skill","F4-3000C14Q-64GTZR","DDR4-3000","64 GB",3000,4,""
"G.Skill Trident Z RGB Series",108.07,"G.Skill","F4-3000C16D-16GTZR","DDR4-3000","16 GB",3000,2,"https://www.amazon.ca/dp/B06WP4L3D7?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Trident Z RGB Series für AMD Ryzen",0,"G.Skill","F4-3200C14Q-32GTZRX","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z RGB Series für AMD Ryzen",0,"G.Skill","F4-2400C15D-16GTZRX","DDR4-2400","16 GB",2400,2,""
"G.Skill Trident Z RGB Series für AMD Ryzen",0,"G.Skill","F4-2933C14D-16GTZRX","DDR4-2933","16 GB",2933,2,""
"G.Skill Trident Z RGB Series für AMD Ryzen",0,"G.Skill","F4-2933C14D-32GTZRX","DDR4-2933","32 GB",2933,2,""
"G.Skill Trident Z RGB Series für AMD Ryzen",0,"G.Skill","F4-2933C16D-32GTZRX","DDR4-2933","32 GB",2933,2,""
"G.Skill Trident Z RGB Series für AMD Ryzen",0,"G.Skill","F4-2400C15D-32GTZRX","DDR4-2400","32 GB",2400,2,""
"G.Skill Trident Z RGB Series für AMD Ryzen",0,"G.Skill","F4-2933C16D-16GTZRX","DDR4-2933","16 GB",2933,2,""
"G.Skill Trident Z RGB Series für AMD Ryzen",0,"G.Skill","F4-2933C14Q2-64GTZRX","DDR4-2933","64 GB",2933,8,""
"G.Skill Trident Z RGB Series für AMD Ryzen",0,"G.Skill","F4-2400C15Q-32GTZRX","DDR4-2400","32 GB",2400,4,""
"G.Skill Trident Z RGB Series für AMD Ryzen",0,"G.Skill","F4-2400C15Q-64GTZRX","DDR4-2400","64 GB",2400,4,""
"G.Skill Trident Z Royal",0,"G.Skill","F4-3200C14Q-128GTRG","DDR4-3200","128 GB",3200,4,""
"G.Skill Trident Z Royal",0,"G.Skill","F4-3200C14D-64GTRS","DDR4-3200","64 GB",3200,2,""
"G.Skill Trident Z Royal",0,"G.Skill","F4-3600C14D-32GTRS","DDR4-3600","32 GB",3600,2,""
"G.Skill Trident Z Royal",0,"G.Skill","F4-3600C14Q-64GTRS","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z Royal",0,"G.Skill","F4-3200C14Q-128GTRS","DDR4-3200","128 GB",3200,4,""
"G.Skill Trident Z Royal",0,"G.Skill","F4-3200C14D-64GTRG","DDR4-3200","64 GB",3200,2,""
"G.Skill Trident Z Royal",0,"G.Skill","F4-3600C14D-32GTRG","DDR4-3600","32 GB",3600,2,""
"G.Skill Trident Z Royal",0,"G.Skill","F4-3600C14Q-64GTRG","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z Royal",0,"G.Skill","F4-4000C18D-32GTRS","DDR4-4000","32 GB",4000,2,""
"G.Skill Trident Z Royal Series gold",0,"G.Skill","F4-4600C18D-16GTRG","DDR4-4600","16 GB",4600,2,""
"G.Skill Trident Z Royal Series gold",0,"G.Skill","F4-4266C19D-16GTRG","DDR4-4266","16 GB",4266,2,""
"G.Skill Trident Z Royal Series gold",0,"G.Skill","F4-3000C16D-16GTRG","DDR4-3000","16 GB",3000,2,""
"G.Skill Trident Z Royal Series silver",0,"G.Skill","F4-4600C18D-16GTRS","DDR4-4600","16 GB",4600,2,""
"G.Skill Trident Z Royal Series silver",0,"G.Skill","F4-3000C16D-16GTRS","DDR4-3000","16 GB",3000,2,""
"G.Skill Trident Z Royal Series silver",0,"G.Skill","F4-4266C19D-16GTRS","DDR4-4266","16 GB",4266,2,""
"G.Skill Trident Z Series silver/red",0,"G.Skill","F4-3000C14D-16GTZ","DDR4-3000","16 GB",3000,2,""
"G.Skill Trident Z Series silver/red",0,"G.Skill","F4-3000C14D-32GTZ","DDR4-3000","32 GB",3000,2,""
"G.Skill Trident Z Series silver/red",0,"G.Skill","F4-3200C16Q-16GTZB","DDR4-3200","16 GB",3200,4,""
"G.Skill Trident Z5 RGB",0,"G.Skill","F5-8000J3848H16GX2-TZ5RS","DDR5-8000","32 GB",8000,2,""
"G.Skill Trident Z5 RGB",0,"G.Skill","F5-7800J3646H16GX2-TZ5RS","DDR5-7800","32 GB",7800,2,""
"G.Skill Trident Z5 RGB",0,"G.Skill","F5-6000J3238G32GX2-TZ5RS","DDR5-6000","64 GB",6000,2,""
"G.Skill Trident Z5 RGB",0,"G.Skill","F5-8000J3848H16GX2-TZ5RK","DDR5-8000","32 GB",8000,2,""
"G.Skill Trident Z5 RGB",0,"G.Skill","F5-7800J3646H16GX2-TZ5RK","DDR5-7800","32 GB",7800,2,""
"G.Skill Trident Z5 RGB",0,"G.Skill","F5-6400J3239G32GX2-TZ5RK","DDR5-6400","64 GB",6400,2,""
"G.Skill Trident Z5 RGB",0,"G.Skill","F5-6000J3238G32GX2-TZ5RK","DDR5-6000","64 GB",6000,2,""
"G.Skill Trident Z5 RGB",0,"G.Skill","F5-6000J3040G32GX2-TZ5RS","DDR5-6000","64 GB",6000,2,""
"G.Skill Trident Z5 RGB",0,"G.Skill","F5-6000J3040G32GX2-TZ5RK","DDR5-6000","64 GB",6000,2,""
"G.Skill Trident Z5 RGB",0,"G.Skill","F5-6400J3239G32GX2-TZ5RS","DDR5-6400","64 GB",6400,2,""
"G.Skill TridentX DDR3-2400 CL10",0,"G. Skill","F3-2400C10D-8GTX","DDR3-2400","8 GB",2400,2,""
"G.Skill TridentX DDR3-2400 CL10",0,"G. Skill","F3-2400C10D-16GTX","DDR3-2400","16 GB",2400,2,""
"G.Skill Value DDR3-1333 CL9",0,"G. Skill","F310600CL9S2GBNS","DDR3-1333","2 GB",1333,1,""
"G.Skill Value DDR3-1333 CL9",0,"G. Skill","F3-10600CL9D-8GBNT","DDR3-1333","8 GB",1333,2,""
"G.Skill Value DDR4-2133 4GB",0,"G.Skill","F4-2133C15S-4GNT","DDR4-2133","4 GB",2133,1,""
"G.Skill Value DDR4-2400 16GB",0,"G.Skill","F4-2400C15Q-16GNT","DDR4-2400","16 GB",2400,4,""
"G.Skill Value DDR4-2400 32GB",0,"G.Skill","F4-2400C15Q-32GNT","DDR4-2400","32 GB",2400,4,""
"G.Skill Value Series",0,"G.Skill","F4-2400C15D-8GNT","DDR4-2400","8 GB",2400,2,""
"G.Skill Value Series",0,"G.Skill","F4-2133C15D-16GNT","DDR4-2133","16 GB",2133,2,""
"G.Skill Value Series",0,"G.Skill","F4-2666C19S-8GNT","DDR4-2666","8 GB",2666,1,""
"G.Skill Value Series",0,"G.Skill","F4-2400C15S-4GNT","DDR4-2400","4 GB",2400,1,""
"G.Skill Value Series",0,"G.Skill","F4-2400C15D-16GNT","DDR4-2400","16 GB",2400,2,""
"G.Skill Value Series",0,"G.Skill","F4-2133C15S-8GNS","DDR4-2133","8 GB",2133,1,""
"G.Skill Value Series",0,"G.Skill","F4-2133C15D-8GNT","DDR4-2133","8 GB",2133,2,""
"G.Skill Value Series",0,"G.Skill","F4-2400C15D-16GNS","DDR4-2400","16 GB",2400,2,""
"Gigabyte Aorus RGB Memory",0,"Gigabyte","GP-ARS16G44","DDR4-4400","16 GB",4400,2,""
"Gigabyte Aorus RGB Memory",0,"Gigabyte","GP-ARS16G33","DDR4-3333","16 GB",3333,2,""
"Gigabyte Aorus RGB Memory",0,"Gigabyte","GP-ARS16G37","DDR4-3733","16 GB",3733,2,""
"Gigabyte Memory",0,"Gigabyte","GP-GR26C16S8K2HU416","DDR4-2666","16 GB",2666,2,""
"Gigabyte Memory",0,"Gigabyte","GP-AR36C18S8K2HU416R","DDR4-3600","16 GB",3600,2,""
"HyperX Fury blue DDR3-1333 CL9",34.06,"Hynix","HX313C9F/4","DDR3-1333","4 GB",1333,1,"https://www.amazon.ca/dp/B00J8E8ZK6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury blue DDR3-1333 CL9",52.65,"Hynix","HX313C9F/8","DDR3-1333","8 GB",1333,1,"https://www.amazon.ca/dp/B00J8E8Z6A?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury blue DDR3-1333 CL9",53.24,"HyperX","HX313C9FK2/8","DDR3-1333","8 GB",1333,2,"https://www.amazon.ca/dp/B00J8E912M?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury blue DDR3-1333 CL9",83.75,"HyperX","HX313C9FK2/16","DDR3-1333","16 GB",1333,2,"https://www.amazon.ca/dp/B00J8E918G?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury red DDR3-1333 CL9",30.41,"HyperX","HX313C9FR/4","DDR3-1333","4 GB",1333,1,"https://www.amazon.ca/dp/B00J8E9316?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury red DDR3-1333 CL9",57.86,"HyperX","HX313C9FRK2/8","DDR3-1333","8 GB",1333,2,"https://www.amazon.ca/dp/B00J8E92TE?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury red DDR3-1333 CL9",90.08,"HyperX","HX313C9FRK2/16","DDR3-1333","16 GB",1333,2,"https://www.amazon.ca/dp/B00J8E92Y4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury red DDR3-1600 CL10",37.7,"HyperX","HX316C10FR/4","DDR3-1600","4 GB",1600,1,"https://www.amazon.ca/dp/B00J8E908M?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury black DDR3-1333 CL9",30.51,"HyperX","HX313C9FB/4","DDR3-1333","4 GB",1333,1,"https://www.amazon.ca/dp/B00J8E8YKC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury black DDR3-1333 CL9",48.59,"HyperX","HX313C9FB/8","DDR3-1333","8 GB",1333,1,"https://www.amazon.ca/dp/B00J8E8YWA?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury black DDR3-1333 CL9",52.56,"HyperX","HX313C9FBK2/8","DDR3-1333","8 GB",1333,2,"https://www.amazon.ca/dp/B00J8E91K4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury black DDR3-1333 CL9",96.27,"HyperX","HX313C9FBK2/16","DDR3-1333","16 GB",1333,2,"https://www.amazon.ca/dp/B00J8E91Z4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury black DDR4-2400 CL15",111.03,"HyperX","HX424C15FBK4/16","DDR4-2400","16 GB",2400,4,"https://www.amazon.ca/dp/B00TPQPUMS?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury Series, DDR4-2133, CL14 - 16 GB Kit",0,"HyperX","HX421C14FBK2/16","DDR4-2133","16 GB",2133,2,""
"HyperX Fury Series, DDR4-2133, CL14 - 8 GB Kit",0,"HyperX","HX421C14FBK2/8","DDR4-2133","8 GB",2133,2,""
"HyperX Fury Series, DDR4-2666, CL15 - 8 GB Kit",58.33,"HyperX","HX426C15FBK2/8","DDR4-2666","8 GB",2666,2,"https://www.amazon.ca/Kingston-Technology-HyperX-PC4-21300-HX426C15FBK2/dp/B013H7QBTG?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B013H7QBTG"
"HyperX Fury white DDR3-1333 CL9",31.96,"HyperX","HX313C9FW/4","DDR3-1333","4 GB",1333,1,"https://www.amazon.ca/dp/B00J8E9064?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury white DDR3-1333 CL9",52.75,"HyperX","HX313C9FW/8","DDR3-1333","8 GB",1333,1,"https://www.amazon.ca/dp/B00J8E9230?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury white DDR3-1333 CL9",56.21,"HyperX","HX313C9FWK2/8","DDR3-1333","8 GB",1333,2,"https://www.amazon.ca/dp/B00J8E8Z1K?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Fury white DDR3-1333 CL9",94.96,"HyperX","HX313C9FWK2/16","DDR3-1333","16 GB",1333,2,"https://www.amazon.ca/dp/B00J8E91N6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Predator DDR3-2133 CL11",0,"HyperX","HX321C11PB3K4/32","DDR3-2133","32 GB",2133,4,""
"HyperX Predator DDR3-2133 CL11",0,"HyperX","HX321C11PB3K2/8","DDR3-2133","8 GB",2133,2,""
"HyperX Predator DDR3-2133 CL11",149.87,"HyperX","HX321C11PB3K2/16","DDR3-2133","16 GB",2133,2,"https://www.amazon.ca/Kingston-Technology-2133MHz-HX321C11PB3K2-16/dp/B01G845PDS?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01G845PDS"
"HyperX Predator DDR3-2400 CL11",0,"HyperX","HX324C11PB3K4/32","DDR3-2400","32 GB",2400,4,""
"HyperX Predator DDR3-2400 CL11",0,"HyperX","HX324C11PB3K2/16","DDR3-2400","16 GB",2400,2,""
"HyperX Predator DDR3-2400 CL11",0,"HyperX","HX324C11PB3K2/8","DDR3-2400","8 GB",2400,2,""
"HyperX Predator DDR4-3000 CL15",69.93,"HyperX","HX430C15PB3K2/8","DDR4-3000","8 GB",3000,2,"https://www.amazon.ca/HyperX-Predator-3000MHz-Desktop-HX430C15PB3K2/dp/B01GCWQ2MY?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01GCWQ2MY"
"HyperX Predator DDR4-3000 CL15",189.21,"HyperX","HX430C15PB3K2/16","DDR4-3000","16 GB",3000,2,"https://www.amazon.ca/dp/B01GCWQ4JA?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Predator DDR4-3000 CL15",311.11,"HyperX","HX430C15PB3K4/16","DDR4-3000","16 GB",3000,4,"https://www.amazon.ca/dp/B00M7S8FR8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Predator DDR4-3200 CL16",0,"HyperX","HX432C16PB3K2/8","DDR4-3200","8 GB",3200,2,""
"HyperX Predator DDR4-3200 CL16",115.16,"HyperX","HX432C16PB3K4/16","DDR4-3200","16 GB",3200,4,"https://www.amazon.ca/Kingston-Technology-HyperX-HX432C16PB3K4-16/dp/B01GCWQ9TK?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01GCWQ9TK"
"HyperX Predator DDR4-3200 CL16",265.84,"HyperX","HX432C16PB3K4/32","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B00Q86P4YC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Savage red DDR3-1600 CL9",0,"HyperX","HX316C9SRK2/8","DDR3-1600","8 GB",1600,2,""
"HyperX Savage red DDR3-1600 CL9",0,"HyperX","HX316C9SR/4","DDR3-1600","4 GB",1600,1,""
"HyperX Savage red DDR3-1600 CL9",0,"HyperX","HX316C9SRK2/16","DDR3-1600","16 GB",1600,2,""
"HyperX Savage red DDR3-1600 CL9",0,"HyperX","HX316C9SR/8","DDR3-1600","8 GB",1600,1,""
"HyperX Savage red DDR3-2133 CL11",0,"HyperX","HX321C11SRK4/32","DDR3-2133","32 GB",2133,4,""
"HyperX Savage red DDR3-2133 CL11",0,"HyperX","HX321C11SRK2/16","DDR3-2133","16 GB",2133,2,""
"HyperX Savage red DDR3-2133 CL11",0,"HyperX","HX321C11SRK2/8","DDR3-2133","8 GB",2133,2,""
"HyperX Savage red DDR3-2133 CL11",314.09,"HyperX","HX321C11SR/8","DDR3-2133","8 GB",2133,1,"https://www.amazon.ca/dp/B00NIX4EOY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Savage red DDR3-2400 CL11",0,"HyperX","HX324C11SRK4/32","DDR3-2400","32 GB",2400,4,""
"HyperX Savage red DDR3-2400 CL11",0,"HyperX","HX324C11SRK2/16","DDR3-2400","16 GB",2400,2,""
"HyperX Savage red DDR3-2400 CL11",0,"HyperX","HX324C11SR/8","DDR3-2400","8 GB",2400,1,""
"HyperX Savage red DDR3-2400 CL11",0,"HyperX","HX324C11SR/4","DDR3-2400","4 GB",2400,1,""
"HyperX Savage red DDR3-2400 CL11",87.83,"HyperX","HX324C11SRK2/8","DDR3-2400","8 GB",2400,2,"https://www.amazon.ca/dp/B00N9PVXY0?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"HyperX Savage black DDR4-2133 CL13",0,"HyperX","HX421C13SBK4/32","DDR4-2133","32 GB",2133,4,""
"HyperX Savage black DDR4-2133 CL13",0,"HyperX","HX421C13SBK2/8","DDR4-2133","8 GB",2133,2,""
"HyperX Savage black DDR4-2133 CL13",0,"HyperX","HX421C13SBK4/16","DDR4-2133","16 GB",2133,4,""
"HyperX Savage black DDR4-2133 CL13",0,"HyperX","HX421C13SBK2/16","DDR4-2133","16 GB",2133,2,""
"HyperX Savage black DDR4-2400 CL12 XMP",0,"HyperX","HX424C12SB2K4/16","DDR4-2400","16 GB",2400,4,""
"INNO3D iChill Memory",0,"INNO3D","RCX2-16G4000A","DDR4-4000","16 GB",4000,2,""
"Intenso Desktop Pro DDR3-1600 CL11",0,"Intenso",5631162,"DDR3-1600","16 GB",1600,2,""
"Intenso Desktop Pro DDR3-1600 CL11",0,"Intenso",5631150,"DDR3-1600","4 GB",1600,1,""
"Intenso Desktop Pro DDR4-2133 CL15",0,"Intenso",5641162,"DDR4-2133","16 GB",2133,2,""
"Intenso Desktop Pro DDR4-2133 CL15",0,"Intenso",5641152,"DDR4-2133","8 GB",2133,2,""
